file,label,duration_sec,snr_before,snr_after,flat_before,flat_after,hf_before,hf_after
M_0821_10y1m_1 (mp3cut.net)1.mp3,Prolongatio sample,1.83075,8.327124,12.388452529907227,0.0367775522172451,0.012125436216592789,0.7591459155082703,0.8004754185676575
M_0821_10y1m_1 (mp3cut.net)10.mp3,Prolongatio sample,1.595625,15.208064,20.52579116821289,0.02099844627082348,0.009021551348268986,0.0031767748296260834,0.005310204811394215
M_0821_10y1m_1 (mp3cut.net)11.mp3,Prolongatio sample,1.2038125,8.48284,10.510601043701172,0.03160000964999199,0.009357539005577564,0.000965810613706708,0.00165189104154706
M_0821_10y1m_1 (mp3cut.net)12.mp3,Prolongatio sample,2.1180625,9.1568,14.936464309692383,0.012987235561013222,0.006168941035866737,0.060800231993198395,0.2754507064819336
M_0821_10y1m_1 (mp3cut.net)13.mp3,Prolongatio sample,2.666625,10.2102375,15.70004653930664,0.05224638804793358,0.004813625942915678,0.48451730608940125,0.6167467832565308
M_0821_10y1m_1 (mp3cut.net)3.mp3,Prolongatio sample,2.771125,14.733566,47.21601104736328,0.027598468586802483,0.019179701805114746,0.006485923193395138,0.0077655804343521595
M_0821_10y1m_1 (mp3cut.net)5.mp3,Prolongatio sample,2.5099375,10.832264,25.996150970458984,0.06173497810959816,0.04090474545955658,0.0960775837302208,0.08605135977268219
M_0821_10y1m_1 (mp3cut.net)7.mp3,Prolongatio sample,1.9875,9.959789,8.885982513427734,0.021695027127861977,0.00829903781414032,0.02181129902601242,0.09323631972074509
M_0991_07y6m_1 (mp3cut.net)1.mp3,Prolongatio sample,1.386625,10.763589,14.306839942932129,0.009431769140064716,0.006709548644721508,0.01580851711332798,0.05100470781326294
M_1011_13y10m_1 (mp3cut.net)2.mp3,Prolongatio sample,0.8380625,20.779074,21.83068084716797,0.08797293901443481,0.03721221908926964,0.003454044694080949,0.004258180968463421
M_1100_28y0m_1 (mp3cut.net)1.mp3,Prolongatio sample,7.9695,14.1135235,64.73938751220703,0.015580324456095695,0.039794180542230606,0.0018213432049378753,0.0016615022905170918
M_1100_28y0m_1 (mp3cut.net)4.mp3,Prolongatio sample,4.9654375,14.179447,67.6147689819336,0.018586773425340652,0.04247366636991501,0.035825811326503754,0.05735061317682266
M_1101_35y0m_1 (mp3cut.net)2.mp3,Prolongatio sample,1.647875,17.950138,36.126258850097656,0.055054619908332825,0.022909246385097504,0.26531895995140076,0.2926611304283142
M_1101_35y0m_1 (mp3cut.net)4.mp3,Prolongatio sample,2.3531875,13.681537,35.64466857910156,0.06688043475151062,0.030596163123846054,0.042767420411109924,0.07732979208230972
M_1103_20y0m_1 (mp3cut.net)1.mp3,Prolongatio sample,2.6144375,1.5730965,35.01388931274414,0.01655789464712143,0.04760884866118431,0.010536815039813519,0.03267170116305351
M_1103_20y0m_1 (mp3cut.net)10.mp3,Prolongatio sample,1.62175,2.0239372,15.141988754272461,0.015726396813988686,0.028244221583008766,0.04674316570162773,0.12587811052799225
M_1103_20y0m_1 (mp3cut.net)11.mp3,Prolongatio sample,1.804625,3.8632,27.758779525756836,0.00867169164121151,0.021079212427139282,0.005528860725462437,0.007591539993882179
M_1103_20y0m_1 (mp3cut.net)15.mp3,Prolongatio sample,2.4054375,2.8477836,23.854263305664062,0.05330105870962143,0.06900417059659958,0.20480655133724213,0.4731087386608124
M_1103_20y0m_1 (mp3cut.net)2.mp3,Prolongatio sample,1.752375,0.99990755,23.183551788330078,0.00425575440749526,0.019676843658089638,0.006066352594643831,0.02015860006213188
M_1103_20y0m_1 (mp3cut.net)4.mp3,Prolongatio sample,2.2748125,0.98513925,27.372703552246094,0.014437051489949226,0.03209913522005081,0.0025888956151902676,0.03046833723783493
M_1103_20y0m_1 (mp3cut.net)5.mp3,Prolongatio sample,1.1776875,1.2501123,5.550318241119385,0.028332477435469627,0.007172552403062582,0.003510893089696765,0.009004042483866215
M_1103_20y0m_1 (mp3cut.net)6.mp3,Prolongatio sample,4.260125,1.0384073,32.949710845947266,0.008732023648917675,0.06594336777925491,0.015163959003984928,0.02236594632267952
M_1103_20y0m_1 (mp3cut.net)7.mp3,Prolongatio sample,1.51725,1.859622,14.484967231750488,0.004502026364207268,0.007905243895947933,0.004616272170096636,0.009189304895699024
M_1103_20y0m_1 (mp3cut.net)8.mp3,Prolongatio sample,0.9948125,1.6410968,7.319733619689941,0.015480694361031055,0.026801593601703644,0.025067858397960663,0.05006353184580803
M_1103_20y0m_1 (mp3cut.net)9.mp3,Prolongatio sample,0.9948125,3.862751,13.208931922912598,0.009342512115836143,0.017741143703460693,0.006418673321604729,0.007989629171788692
M_1104_40y0m_1 (mp3cut.net)1.mp3,Prolongatio sample,3.2935625,1.530593,41.34349822998047,0.00834446307271719,0.006977639626711607,0.0005724645452573895,0.0020398320630192757
M_1105_21y0m_1  (mp3cut.net)21.mp3,Prolongatio sample,1.2038125,18.524212,32.89128112792969,0.003134538186714053,0.003132260637357831,0.00031902844784781337,0.00026675008120946586
M_1105_21y0m_1  (mp3cut.net)23.mp3,Prolongatio sample,2.6405,28.104721,51.34093475341797,0.0017898274818435311,0.0010844755452126265,0.00038481835508719087,0.0006947644287720323
M_1105_21y0m_1  (mp3cut.net)25.mp3,Prolongatio sample,1.0731875,11.144553,14.532821655273438,0.029643742367625237,0.0018774410709738731,0.0001567681902088225,0.00017777176981326193
M_1105_21y0m_1 (mp3cut.net)12.mp3,Prolongatio sample,2.69275,23.479237,59.50361251831055,0.01674368605017662,0.011344746686518192,0.0003666611446533352,0.0003549169923644513
M_1105_21y0m_1 (mp3cut.net)2.mp3,Prolongatio sample,4.521375,18.557423,49.70209503173828,0.00371121009811759,0.004482024349272251,0.00012900776346214116,0.000560104614123702
M_1105_21y0m_1 (mp3cut.net)20.mp3,Prolongatio sample,1.491125,25.834503,39.45506286621094,0.02276451326906681,0.0047911242581903934,0.00038877621409483254,0.0005321032367646694
M_1105_21y0m_1 (mp3cut.net)8.mp3,Prolongatio sample,2.1964375,25.095835,41.43798828125,0.001443371525965631,0.0016373322578147054,0.0002141204895451665,0.0003384048177395016
M_1105_21y0m_1 (mp3cut.net)9.mp3,Prolongatio sample,7.2119375,20.784271,67.89187622070312,0.009191217832267284,0.026844846084713936,0.00044936046469956636,0.0003648564452305436
M_1112_09y9m (mp3cut.net)1.mp3,Prolongatio sample,0.9164375,11.483392,16.155712127685547,0.04145176708698273,0.019257087260484695,0.1881123185157776,0.26371097564697266
M_1114_09y10m (mp3cut.net)1.mp3,Prolongatio sample,1.3083125,12.1103525,10.515119552612305,0.029316553846001625,0.015852374956011772,0.018615160137414932,0.03817232325673103
M_1114_09y10m (mp3cut.net)11.mp3,Prolongatio sample,2.5360625,16.696814,33.32024002075195,0.07081948220729828,0.03424183279275894,0.021786343306303024,0.04178624227643013
M_1114_09y10m (mp3cut.net)13.mp3,Prolongatio sample,4.234,19.575285,38.61927795410156,0.05732569471001625,0.010318424552679062,0.20694005489349365,0.5188596844673157
M_1114_09y10m (mp3cut.net)14.mp3,Prolongatio sample,1.961375,22.70193,37.76942443847656,0.07445894181728363,0.015701020136475563,0.042780861258506775,0.10058601945638657
M_1114_09y10m (mp3cut.net)3.mp3,Prolongatio sample,2.980125,11.995812,19.315147399902344,0.05653508007526398,0.009130636230111122,0.3144019544124603,0.6340339183807373
M_1114_09y10m (mp3cut.net)5.mp3,Prolongatio sample,2.90175,23.752623,39.92597579956055,0.014426912181079388,0.00595364673063159,0.004417675547301769,0.011727356351912022
M_1114_09y10m (mp3cut.net)7.mp3,Prolongatio sample,1.1254375,8.579989,8.03382682800293,0.010667464695870876,0.00931186880916357,0.009236796759068966,0.025655604898929596
pro1.mp3,Prolongatio sample,2.4033125,22.443138,22.722253799438477,0.01218403596431017,0.007558198180049658,0.0027790539897978306,0.010695625096559525
pro4.mp3,Prolongatio sample,1.880875,9.112084,16.76151466369629,0.04513132944703102,0.016567936167120934,0.19414246082305908,0.1881139576435089
prolong (17).mp3,Prolongatio sample,1.698,15.49184,14.05992603302002,0.002269854536280036,0.0015571248950436711,0.00135668960865587,0.004814657848328352
prolong (22).mp3,Prolongatio sample,2.1943125,5.572464,6.87094259262085,0.001124940114095807,0.0006646394031122327,0.0005027512670494616,0.0032814927399158478
prolong (3).mp3,Prolongatio sample,1.0710625,16.175718,18.41799545288086,0.014324301853775978,0.01192011684179306,0.0004905392997898161,0.0005768555565737188
prolong (4).mp3,Prolongatio sample,1.1233125,6.1378245,7.624935150146484,0.0055929324589669704,0.008031349629163742,0.003514206036925316,0.005665604490786791
F_0101_10y4m_1 (mp3cut.net)1.mp3,syllable repetition,1.2038125,13.293046,22.143524169921875,0.03420618921518326,0.03538251295685768,0.012472235597670078,0.015011810697615147
F_0101_15y2m_1 (mp3cut.net) (1).mp3,syllable repetition,1.465,25.061985,35.7818603515625,0.02268470637500286,0.013471188955008984,0.0008986755274236202,0.0018651002319529653
F_0101_15y2m_1 (mp3cut.net)1.mp3,syllable repetition,2.0919375,25.226023,44.970619201660156,0.03732521831989288,0.01127384603023529,0.014958196319639683,0.050461094826459885
F_0128_7y9m_1 (mp3cut.net)2.mp3,syllable repetition,1.7785,26.320831,43.907894134521484,0.017286671325564384,0.014956139959394932,0.0026795710436999798,0.0077644651755690575
F_0558_10y0m_1 (mp3cut.net)1.mp3,syllable repetition,1.856875,14.1125,20.438343048095703,0.023181727156043053,0.017875390127301216,0.011239754036068916,0.02622460015118122
F_0811_10y4m_1 (mp3cut.net)1.mp3,syllable repetition,1.909125,14.831665,34.695274353027344,0.05790814384818077,0.035691577941179276,0.5826523303985596,0.7013163566589355
F_0811_10y6m_1 (mp3cut.net)2.mp3,syllable repetition,2.6405,12.240789,32.64777755737305,0.01403991412371397,0.015212819911539555,0.037455786019563675,0.07536371797323227
F_0988_12y8m_1 (mp3cut.net)2.mp3,syllable repetition,2.0135625,19.363176,34.551307678222656,0.05061229690909386,0.012430968694388866,0.09416291117668152,0.3056080639362335
F_0988_13y6m_1 (mp3cut.net)1.mp3,syllable repetition,2.6334375,17.50128,41.061302185058594,0.03463909775018692,0.00845342967659235,0.02590067870914936,0.03805194050073624
F_1116_09y6m_1 (mp3cut.net)1.mp3,syllable repetition,3.241375,22.104158,41.353336334228516,0.005001915618777275,0.005158258602023125,0.0013628798769786954,0.003817618591710925
F_1116_09y6m_1 (mp3cut.net)3.mp3,syllable repetition,3.5286875,19.378075,48.75823211669922,0.032823748886585236,0.008296474814414978,0.01987287774682045,0.0416836142539978
F_1116_09y6m_1 (mp3cut.net)7.mp3,syllable repetition,4.416875,14.261175,43.65239715576172,0.021143559366464615,0.010937223210930824,0.0597112700343132,0.13930287957191467
F_1116_09y6m_1 (mp3cut.net)8.mp3,syllable repetition,4.28625,20.373497,52.25352478027344,0.01545722410082817,0.00790246482938528,0.009685027413070202,0.02351517416536808
M_0017_9y4m_1 (mp3cut.net)1.mp3,syllable repetition,0.9425625,22.651777,30.21156120300293,0.060854021459817886,0.04648684337735176,0.013090180233120918,0.014860468916594982
M_0025_11y10m_1 (mp3cut.net)2.mp3,syllable repetition,7.1858125,7.0318885,53.38096618652344,0.006424644961953163,0.01971461810171604,0.001404782640747726,0.004397412296384573
M_0028_15y11m_1 (mp3cut.net)2.mp3,syllable repetition,2.1441875,18.41613,42.190555572509766,0.015449635684490204,0.014196010306477547,0.006046731024980545,0.010353952646255493
M_0030_12y1m_2 (mp3cut.net)1.mp3,syllable repetition,1.386625,20.267544,24.655378341674805,0.0011250372044742107,0.0005327274557203054,0.0006642621010541916,0.0015730346785858274
M_0030_12y1m_2 (mp3cut.net)2.mp3,syllable repetition,1.9875,14.423721,26.088571548461914,0.012328622862696648,0.008399458602070808,0.033656857907772064,0.10588076710700989
M_0030_12y1m_2 (mp3cut.net)3.mp3,syllable repetition,1.438875,12.826654,19.897348403930664,0.006001224275678396,0.004296951927244663,0.05680016800761223,0.1386823207139969
M_0030_12y7m_1 (mp3cut.net)1.mp3,syllable repetition,1.674,16.912996,32.606807708740234,0.005353008396923542,0.007048714440315962,0.005695215426385403,0.008095897734165192
M_0030_12y7m_1 (mp3cut.net)2.mp3,syllable repetition,1.7785,10.271,14.654224395751953,0.02916485257446766,0.008944964036345482,0.01980835758149624,0.06128301844000816
M_0030_12y7m_1 (mp3cut.net)3.mp3,syllable repetition,2.1441875,14.815332,25.417030334472656,0.028658833354711533,0.009496360085904598,0.06117996200919151,0.1765781193971634
M_0030_12y7m_1 (mp3cut.net)4.mp3,syllable repetition,1.674,14.394451,29.587615966796875,0.002035407815128565,0.003179367398843169,0.000947191787417978,0.0010338103165850043
M_0030_12y7m_1 (mp3cut.net)5.mp3,syllable repetition,2.3793125,9.251801,26.95290756225586,0.02620590850710869,0.014720594510436058,0.1271502822637558,0.2612161636352539
M_0048_11y1m_1 (mp3cut.net).mp3,syllable repetition,0.5895,27.260368,32.06299591064453,0.06208190321922302,0.05811793729662895,0.019586222246289253,0.02493644505739212
M_0053_10y2m_1 (mp3cut.net)1.mp3,syllable repetition,2.2225625,23.196085,34.59012222290039,0.03863973543047905,0.008244186639785767,0.3145788908004761,0.4741942286491394
M_0053_11y1m_1 (mp3cut.net)3.mp3,syllable repetition,1.2299375,20.941572,31.391794204711914,0.08770033717155457,0.05399148166179657,0.09250804036855698,0.10003238916397095
M_0053_11y1m_1 (mp3cut.net)5.mp3,syllable repetition,1.62175,33.720177,46.96388244628906,0.076680026948452,0.02788671851158142,0.0031359889544546604,0.0037226099520921707
M_0053_11y1m_1 (mp3cut.net)6.mp3,syllable repetition,2.0135625,24.210583,33.82707214355469,0.029633715748786926,0.017556818202137947,0.025803545489907265,0.07098323106765747
M_0053_11y1m_1 (mp3cut.net)7.mp3,syllable repetition,1.674,32.701183,47.212379455566406,0.06694851815700531,0.04128073900938034,0.02226380445063114,0.02423597313463688
M_0061_14y1m_1 (mp3cut.net)4.mp3,syllable repetition,2.927875,26.458637,61.83850860595703,0.01097108330577612,0.006419949699193239,0.006452233996242285,0.008523509837687016
M_0061_14y1m_1 (mp3cut.net)5.mp3,syllable repetition,2.0396875,28.268244,49.81296157836914,0.03397134691476822,0.015020818449556828,0.0038834696169942617,0.0042934659868478775
M_0061_14y3m_1 (mp3cut.net)1.mp3,syllable repetition,2.771125,19.157001,35.41387939453125,0.02201111428439617,0.0168853048235178,0.0032573638018220663,0.006749248132109642
M_0061_14y3m_1 (mp3cut.net)2.mp3,syllable repetition,3.136875,26.403606,67.07625579833984,0.029575707390904427,0.024232635274529457,0.0363834947347641,0.03987322747707367
M_0061_14y3m_1 (mp3cut.net)4.mp3,syllable repetition,3.2935625,27.510893,64.9363784790039,0.040574099868535995,0.021103257313370705,0.03608640655875206,0.05858472362160683
M_0061_14y3m_1 (mp3cut.net)5.mp3,syllable repetition,1.595625,32.482338,62.1748161315918,0.019956445321440697,0.019940251484513283,0.008451137691736221,0.015716418623924255
M_0061_14y3m_1 (mp3cut.net)6.mp3,syllable repetition,3.3719375,32.371857,72.13257598876953,0.0216203723102808,0.026562510058283806,0.10025639832019806,0.12305914610624313
M_0061_14y3m_1 (mp3cut.net)8.mp3,syllable repetition,2.1441875,29.431454,75.66751098632812,0.012008549645543098,0.0871875137090683,0.017272042110562325,0.022961903363466263
M_0061_14y3m_1 (mp3cut.net)9.mp3,syllable repetition,1.961375,28.74023,49.07612228393555,0.012674996629357338,0.0072355750016868114,0.015908928588032722,0.03025132603943348
M_0061_14y7m_1 (mp3cut.net) (1).mp3,syllable repetition,3.3458125,41.87047,74.25823974609375,0.04773163050413132,0.03092453069984913,0.01940295100212097,0.030938223004341125
M_0061_14y7m_1 (mp3cut.net)10.mp3,syllable repetition,3.0585,42.628292,71.0273666381836,0.06276693195104599,0.040502797812223434,0.03603299707174301,0.042345330119132996
M_0061_14y7m_1 (mp3cut.net)11.mp3,syllable repetition,2.3009375,42.457962,74.70719146728516,0.026054777204990387,0.09765805304050446,0.006357965059578419,0.007788735441863537
M_0061_14y7m_1 (mp3cut.net)14.mp3,syllable repetition,3.2675,39.61456,80.65087127685547,0.05926094576716423,0.11529006063938141,0.05204309523105621,0.06596438586711884
M_0061_14y7m_1 (mp3cut.net)4.mp3,syllable repetition,2.5621875,42.20479,74.34687042236328,0.06381392478942871,0.03199266642332077,0.029139332473278046,0.03832760453224182
M_0061_14y7m_1 (mp3cut.net)5.mp3,syllable repetition,1.883,38.85953,69.57890319824219,0.030579980462789536,0.02480657957494259,0.005836912430822849,0.0063089486211538315
M_0061_14y7m_1 (mp3cut.net)8.mp3,syllable repetition,3.7638125,38.70555,77.75009155273438,0.07601135969161987,0.10342157632112503,0.050641681998968124,0.06461568921804428
M_0061_14y7m_1 (mp3cut.net)9.mp3,syllable repetition,2.1441875,39.186047,76.57252502441406,0.04977842792868614,0.07833746075630188,0.02370692417025566,0.03163233771920204
M_0061_14y8m_1 (mp3cut.net)4.mp3,syllable repetition,2.4054375,31.12834,71.48736572265625,0.02919165976345539,0.02515145018696785,0.013437912799417973,0.016389714553952217
M_0061_16y9m-1 (mp3cut.net)2.mp3,syllable repetition,3.084625,22.455975,46.33649826049805,0.0322752520442009,0.013462163507938385,0.014955248683691025,0.0322873555123806
M_0061_16y9m-1 (mp3cut.net)3.mp3,syllable repetition,2.90175,22.51914,48.306007385253906,0.02041897177696228,0.008089845068752766,0.007199370767921209,0.013290716335177422
M_0061_16y9m-1 (mp3cut.net)5.mp3,syllable repetition,2.3270625,20.817728,32.25724792480469,0.018141278997063637,0.00928098801523447,0.007763860747218132,0.021781232208013535
M_0061_18y5m_1 (mp3cut.net) (20).mp3,syllable repetition,2.8495,17.577053,35.932594299316406,0.025148905813694,0.01161603257060051,0.004712564870715141,0.01374078169465065
M_0061_18y5m_1 (mp3cut.net) (3).mp3,syllable repetition,0.603,17.764805,24.294965744018555,0.008070808835327625,0.014605818316340446,0.0007270010537467897,0.0005528551992028952
M_0061_18y5m_1 (mp3cut.net)3.mp3,syllable repetition,3.3458125,18.128214,46.15155792236328,0.028053095564246178,0.012716642580926418,0.00601683184504509,0.01103235874325037
M_0061_18y5m_1 (mp3cut.net)7.mp3,syllable repetition,2.8495,20.370028,48.131195068359375,0.04487772658467293,0.0104066152125597,0.01747770421206951,0.04365312680602074
M_0078_12y4m_1 (mp3cut.net)3.mp3,syllable repetition,1.51725,17.336004,26.681007385253906,0.0008109291666187346,0.00028571291477419436,0.0007844405481591821,0.0015032439259812236
M_0078_12y4m_1 (mp3cut.net)4.mp3,syllable repetition,1.41275,20.00732,29.6633358001709,0.005290106404572725,0.008264506235718727,0.0014693314442411065,0.002852408913895488
M_0078_12y4m_1 (mp3cut.net)5.mp3,syllable repetition,3.4503125,24.313316,66.3843002319336,0.018229858949780464,0.024468885734677315,0.015944035723805428,0.02623370662331581
M_0078_12y4m_1 (mp3cut.net)6.mp3,syllable repetition,2.1964375,17.166975,33.854427337646484,0.024824390187859535,0.009072402492165565,0.03394411876797676,0.07207855582237244
M_0078_14y4m_1 (mp3cut.net)1.mp3,syllable repetition,2.745,20.326149,43.957298278808594,0.0013119066134095192,0.0018986031645908952,9.126419899985194e-05,9.843563020695001e-05
M_0078_14y4m_1 (mp3cut.net)10.mp3,syllable repetition,3.241375,26.84514,52.72145080566406,0.015092079527676105,0.012563860975205898,0.0007983439136296511,0.00087906135013327
M_0078_14y4m_1 (mp3cut.net)2.mp3,syllable repetition,1.700125,18.84774,24.40788459777832,0.019882075488567352,0.008637752383947372,0.0027997426223009825,0.004142365418374538
M_0078_14y4m_1 (mp3cut.net)4.mp3,syllable repetition,7.3686875,31.034664,73.75939178466797,0.010861330665647984,0.05203622579574585,0.0012401585699990392,0.0014062444679439068
M_0078_14y4m_1 (mp3cut.net)5.mp3,syllable repetition,2.0658125,34.136177,63.933197021484375,0.014861608855426311,0.008200746960937977,0.0040640742518007755,0.0051864879205822945
M_0078_14y4m_1 (mp3cut.net)7.mp3,syllable repetition,2.6405,30.106358,53.38085174560547,0.012907654047012329,0.005822815932333469,0.0012035196414217353,0.0019630619790405035
M_0078_14y4m_1 (mp3cut.net)8.mp3,syllable repetition,1.961375,25.916656,49.689720153808594,0.003945124801248312,0.003675667569041252,0.0009910911321640015,0.001014328678138554
M_0091_11y4m_1 (mp3cut.net) (5).mp3,syllable repetition,2.1964375,27.033901,44.76117706298828,0.02172471396625042,0.005636534653604031,0.024235958233475685,0.05733267590403557
M_0098_07y8m_1 (mp3cut.net) (3).mp3,syllable repetition,0.8119375,14.264214,15.148307800292969,0.039457056671381,0.03382202237844467,0.02327519655227661,0.03244567662477493
M_0102_9y5m_1 (mp3cut.net)1.mp3,syllable repetition,2.90175,17.186302,48.94789123535156,0.019750788807868958,0.010161470621824265,0.03991292044520378,0.10437379032373428
M_0102_9y5m_1 (mp3cut.net)4.mp3,syllable repetition,1.438875,7.21788,7.266192436218262,0.014998828992247581,0.01088537648320198,0.04332398995757103,0.13634508848190308
M_0102_9y5m_1 (mp3cut.net)5.mp3,syllable repetition,1.7785,6.175061,7.854622840881348,0.001974554266780615,0.0026021546218544245,0.0010064890375360847,0.0031270484905689955
M_0102_9y5m_1 (mp3cut.net)6.mp3,syllable repetition,1.543375,13.823194,21.268939971923828,0.005597256124019623,0.008455662988126278,0.003401964670047164,0.00807766243815422
M_0104_10y3m_1 (mp3cut.net)4.mp3,syllable repetition,1.804625,13.236346,21.486948013305664,0.033158689737319946,0.01335245929658413,0.11279715597629547,0.21946026384830475
M_0104_10y3m_1 (mp3cut.net)5.mp3,syllable repetition,1.674,27.215603,41.49394607543945,0.03432907909154892,0.011198792606592178,0.01950722187757492,0.030665459111332893
M_0104_10y3m_1 (mp3cut.net)8.mp3,syllable repetition,2.0658125,15.266663,20.392024993896484,0.021610403433442116,0.005625173449516296,0.005811833310872316,0.03513818979263306
M_0104_12y1m_1 (mp3cut.net)1.mp3,syllable repetition,2.3531875,20.948307,38.656314849853516,0.017017854377627373,0.0006656863261014223,0.002995741553604603,0.007667919155210257
M_0104_12y7m_1 (mp3cut.net)4.mp3,syllable repetition,3.6070625,23.74868,55.70696258544922,0.01255256962031126,0.0023627220652997494,0.05677686631679535,0.15907323360443115
M_0104_12y8m_1 (mp3cut.net)1.mp3,syllable repetition,2.1964375,21.988255,35.664100646972656,0.026493150740861893,0.011981059797108173,0.0021824941504746675,0.006968935485929251
M_0104_12y8m_1 (mp3cut.net)4.mp3,syllable repetition,2.8495,16.351892,44.93888473510742,0.044495366513729095,0.024929361417889595,0.08948171138763428,0.1963527351617813
M_0104_12y8m_1 (mp3cut.net)6.mp3,syllable repetition,2.954,20.188656,46.45664978027344,0.03890237212181091,0.014223333448171616,0.21596822142601013,0.5973172783851624
M_0112_10y6m_1 (mp3cut.net)1.mp3,syllable repetition,2.954,15.75812,31.21190071105957,0.019634023308753967,0.01261577382683754,0.0007357134018093348,0.0033843128476291895
M_0112_10y6m_1 (mp3cut.net)4.mp3,syllable repetition,3.6854375,19.991444,35.3194465637207,0.029555756598711014,0.016218142583966255,0.0208823811262846,0.04869939386844635
M_0112_10y6m_1 (mp3cut.net)5.mp3,syllable repetition,3.4503125,11.202366,27.739337921142578,0.0067511373199522495,0.006509959232062101,0.00025371822994202375,0.00034413766115903854
M_0112_10y6m_1 (mp3cut.net)6.mp3,syllable repetition,2.6144375,23.81533,38.31418991088867,0.024542726576328278,0.02013903483748436,0.003205128014087677,0.0057129268534481525
M_0112_10y6m_1 (mp3cut.net)7.mp3,syllable repetition,3.084625,19.228025,41.76711654663086,0.02019261009991169,0.007597528398036957,0.012112432159483433,0.017191490158438683
M_0121_11y1m_1 (mp3cut.net)1.mp3,syllable repetition,2.3009375,25.094109,33.8570442199707,0.04388470575213432,0.016188625246286392,0.018809933215379715,0.04479110985994339
M_0121_11y1m_1 (mp3cut.net)3.mp3,syllable repetition,2.4054375,17.356674,21.57504653930664,0.0050033628940582275,0.0012521552853286266,0.001455614110454917,0.005653754808008671
M_0121_11y1m_1 (mp3cut.net)4.mp3,syllable repetition,1.51725,15.97678,17.34388542175293,0.025925591588020325,0.01713722012937069,0.00941759254783392,0.01535259373486042
M_0121_11y1m_1 (mp3cut.net)5.mp3,syllable repetition,3.032375,27.841057,51.86432647705078,0.021727200597524643,0.0144299091771245,0.0020398686174303293,0.00359516148455441
M_0121_11y1m_1 (mp3cut.net)6.mp3,syllable repetition,3.189125,26.184462,42.14513397216797,0.014504218474030495,0.014743800275027752,0.002548781456425786,0.0071803489699959755
M_0132_12y11m_1 (mp3cut.net)11.mp3,syllable repetition,1.72625,18.457815,25.020849227905273,0.0029108761809766293,0.001978836487978697,0.0037723355926573277,0.008577436208724976
M_0132_12y11m_1 (mp3cut.net)3.mp3,syllable repetition,1.386625,12.078525,21.487266540527344,0.023382585495710373,0.0019484434742480516,0.004477525595575571,0.0074743423610925674
M_0132_12y11m_1 (mp3cut.net)4.mp3,syllable repetition,1.51725,13.0336895,18.72151756286621,0.026214778423309326,0.012462510727345943,0.0013111174339428544,0.0020798526238650084
M_0132_12y11m_1 (mp3cut.net)5.mp3,syllable repetition,1.2299375,14.324088,15.790641784667969,0.034557972103357315,0.012607520446181297,0.006191654596477747,0.0231357142329216
M_0132_12y11m_1 (mp3cut.net)9.mp3,syllable repetition,2.5099375,19.041746,36.834693908691406,0.021782400086522102,0.01115590613335371,0.001479939790442586,0.004198163747787476
M_0138_12y2m_1 (mp3cut.net) (3).mp3,syllable repetition,0.65525,21.942097,28.38845443725586,0.057890091091394424,0.009668158367276192,0.4174177348613739,0.48428457975387573
M_0210_11y3m_1 (mp3cut.net)2.mp3,syllable repetition,1.804625,13.117204,18.276058197021484,0.033623792231082916,0.01827998273074627,0.04537849500775337,0.07803510129451752
M_0210_11y3m_1 (mp3cut.net)3.mp3,syllable repetition,2.4838125,23.424227,35.41501998901367,0.021694472059607506,0.007919860072433949,0.0015832266071811318,0.005448436830192804
M_0210_11y3m_1 (mp3cut.net)4.mp3,syllable repetition,2.745,17.247337,29.3358211517334,0.04527756944298744,0.021661482751369476,0.04062484949827194,0.10654707252979279
M_0210_11y3m_1 (mp3cut.net)6.mp3,syllable repetition,1.700125,22.29092,24.598236083984375,0.06211509183049202,0.03104509226977825,0.0026636451948434114,0.005422514863312244
M_0210_11y3m_1 (mp3cut.net)7.mp3,syllable repetition,1.804625,20.648869,27.20583152770996,0.11216828972101212,0.08707021921873093,0.00547399464994669,0.0070855035446584225
M_0210_11y3m_1 (mp3cut.net)8.mp3,syllable repetition,1.83075,21.909477,31.139568328857422,0.09041227400302887,0.049333490431308746,0.004878399893641472,0.005323036573827267
M_0213_10y10m_1 (mp3cut.net) (1).mp3,syllable repetition,1.9875,22.879608,35.14283752441406,0.015264761634171009,0.010456438176333904,0.0006549759418703616,0.0010173540795221925
M_0213_10y10m_1 (mp3cut.net) (10).mp3,syllable repetition,1.819875,27.721567,44.87189483642578,0.021447397768497467,0.008941247127950191,0.0001471508585382253,0.00019850899116136134
M_0213_10y10m_1 (mp3cut.net) (2).mp3,syllable repetition,1.647875,25.16237,38.9014892578125,0.03698912635445595,0.019559871405363083,0.0008742996142245829,0.0011951037449762225
M_0214_09y4m_1 (mp3cut.net)1.mp3,syllable repetition,2.1180625,13.288277,17.323020935058594,0.007633059751242399,0.0027874803636223078,0.01826285384595394,0.11614039540290833
M_0214_09y4m_1 (mp3cut.net)10.mp3,syllable repetition,1.41275,19.290163,22.174341201782227,0.02811964973807335,0.006245401222258806,0.12119747698307037,0.27844178676605225
M_0214_09y4m_1 (mp3cut.net)11.mp3,syllable repetition,1.51725,21.084492,26.99132537841797,0.02694450318813324,0.006683128420263529,0.06451316922903061,0.1827085167169571
